job_id,job_title,semantic_skills,semantic_skill_count
JOB02548,Data Analyst,[],0
JOB02549,HR Analyst,['HR Analytics'],1
JOB02550,SQL Developer,[],0
JOB02551,Full Stack Developer,[],0
JOB02552,Software Engineer,[],0
JOB02553,Data Analyst,[],0
JOB02554,DevOps Engineer,[],0
JOB02555,HR Analyst,[],0
JOB02556,Cloud Engineer,[],0
JOB02557,QA Engineer,[],0
JOB02558,Business Analyst,[],0
JOB02559,Full Stack Developer,[],0
JOB02560,Data Scientist,[],0
JOB02561,Full Stack Developer,[],0
JOB02562,Software Engineer,[],0
JOB02563,Web Developer,[],0
JOB02564,Marketing Analyst,[],0
JOB02565,Data Analyst,[],0
JOB02566,Data Analyst,[],0
JOB02567,Machine Learning Engineer,[],0
JOB02568,Machine Learning Engineer,[],0
JOB02569,Software Engineer,[],0
JOB02570,Data Scientist,[],0
JOB02571,Python Developer,[],0
JOB02572,Marketing Analyst,[],0
JOB02573,Cloud Engineer,[],0
JOB02574,Python Developer,[],0
JOB02575,Data Scientist,[],0
JOB02576,Python Developer,[],0
JOB02577,QA Engineer,[],0
JOB02578,Web Developer,[],0
JOB02579,Data Engineer,[],0
JOB02580,DevOps Engineer,[],0
JOB02581,HR Analyst,[],0
JOB02582,Full Stack Developer,[],0
JOB02583,Cloud Engineer,[],0
JOB02584,Software Engineer,[],0
JOB02585,Software Engineer,[],0
JOB02586,Cloud Engineer,[],0
JOB02587,Product Analyst,[],0
JOB02588,Power BI Developer,[],0
JOB02589,Full Stack Developer,[],0
JOB02590,BI Analyst,[],0
JOB02591,SQL Developer,['Oracle'],1
JOB02592,Business Analyst,[],0
JOB02593,Data Analyst,[],0
JOB02594,Machine Learning Engineer,[],0
JOB02595,Cloud Engineer,[],0
JOB02596,Financial Analyst,[],0
JOB02597,Product Analyst,[],0
JOB02598,Machine Learning Engineer,[],0
JOB02599,Web Developer,[],0
JOB02600,Full Stack Developer,[],0
JOB02601,DevOps Engineer,[],0
JOB02602,QA Engineer,[],0
JOB02603,Full Stack Developer,[],0
JOB02604,Business Analyst,[],0
JOB02605,Web Developer,[],0
JOB02606,Web Developer,[],0
JOB02607,Full Stack Developer,[],0
JOB02608,Software Engineer,[],0
JOB02609,Power BI Developer,['Power BI'],1
JOB02610,Data Engineer,[],0
JOB02611,Database Administrator,[],0
JOB02612,QA Engineer,[],0
JOB02613,Data Engineer,[],0
JOB02614,Python Developer,[],0
JOB02615,Full Stack Developer,[],0
JOB02616,Python Developer,[],0
JOB02617,Data Engineer,[],0
JOB02618,Full Stack Developer,[],0
JOB02619,Machine Learning Engineer,[],0
JOB02620,Product Analyst,[],0
JOB02621,Product Analyst,[],0
JOB02622,Cloud Engineer,[],0
JOB02623,Data Scientist,[],0
JOB02624,Web Developer,[],0
JOB02625,Product Analyst,[],0
JOB02626,Marketing Analyst,[],0
JOB02627,Cloud Engineer,[],0
JOB02628,Cloud Engineer,[],0
JOB02629,SQL Developer,[],0
JOB02630,DevOps Engineer,[],0
JOB02631,Power BI Developer,['Power BI'],1
JOB02632,Data Analyst,[],0
JOB02633,Data Scientist,[],0
JOB02634,Web Developer,[],0
JOB02635,Full Stack Developer,[],0
JOB02636,Database Administrator,[],0
JOB02637,Marketing Analyst,[],0
JOB02638,Marketing Analyst,[],0
JOB02639,Cloud Engineer,[],0
JOB02640,Product Analyst,[],0
JOB02641,Data Analyst,[],0
JOB02642,Marketing Analyst,[],0
JOB02643,QA Engineer,[],0
JOB02644,Financial Analyst,[],0
JOB02645,Software Engineer,[],0
JOB02646,Cloud Engineer,[],0
JOB02647,Python Developer,[],0
JOB02648,Product Analyst,[],0
JOB02649,QA Engineer,[],0
JOB02650,Machine Learning Engineer,[],0
JOB02651,Marketing Analyst,[],0
JOB02652,Marketing Analyst,[],0
JOB02653,Machine Learning Engineer,[],0
JOB02654,Data Scientist,[],0
JOB02655,Data Scientist,[],0
JOB02656,SQL Developer,[],0
JOB02657,Business Analyst,[],0
JOB02658,BI Analyst,[],0
JOB02659,Data Analyst,[],0
JOB02660,Data Scientist,[],0
JOB02661,Web Developer,[],0
JOB02662,Full Stack Developer,[],0
JOB02663,BI Analyst,[],0
JOB02664,DevOps Engineer,[],0
JOB02665,Full Stack Developer,[],0
JOB02666,Product Analyst,[],0
JOB02667,Full Stack Developer,[],0
JOB02668,HR Analyst,[],0
JOB02669,Software Engineer,[],0
JOB02670,Power BI Developer,[],0
JOB02671,Software Engineer,[],0
JOB02672,Machine Learning Engineer,[],0
JOB02673,Financial Analyst,[],0
JOB02674,Cloud Engineer,[],0
JOB02675,Python Developer,[],0
JOB02676,HR Analyst,['HR Analytics'],1
JOB02677,Machine Learning Engineer,[],0
JOB02678,Data Engineer,[],0
JOB02679,Financial Analyst,[],0
JOB02680,Web Developer,[],0
JOB02681,Software Engineer,[],0
JOB02682,Cloud Engineer,[],0
JOB02683,HR Analyst,[],0
JOB02684,Data Analyst,[],0
JOB02685,QA Engineer,[],0
JOB02686,Database Administrator,[],0
JOB02687,Web Developer,[],0
JOB02688,HR Analyst,[],0
JOB02689,Data Analyst,['Oracle'],1
JOB02690,DevOps Engineer,[],0
JOB02691,Data Engineer,[],0
JOB02692,Data Engineer,[],0
JOB02693,Product Analyst,[],0
JOB02694,Software Engineer,[],0
JOB02695,Data Scientist,[],0
JOB02696,Marketing Analyst,[],0
JOB02697,Product Analyst,[],0
JOB02698,Cloud Engineer,[],0
JOB02699,Python Developer,[],0
JOB02700,Product Analyst,[],0
JOB02701,Business Analyst,[],0
JOB02702,BI Analyst,[],0
JOB02703,Full Stack Developer,[],0
JOB02704,DevOps Engineer,[],0
JOB02705,Machine Learning Engineer,[],0
JOB02706,Software Engineer,[],0
JOB02707,Business Analyst,[],0
JOB02708,Cloud Engineer,[],0
JOB02709,Python Developer,[],0
JOB02710,Python Developer,[],0
JOB02711,SQL Developer,[],0
JOB02712,Business Analyst,[],0
JOB02713,Software Engineer,[],0
JOB02714,Data Analyst,[],0
JOB02715,Full Stack Developer,[],0
JOB02716,BI Analyst,[],0
JOB02717,Data Scientist,[],0
JOB02718,Full Stack Developer,[],0
JOB02719,BI Analyst,[],0
JOB02720,Business Analyst,[],0
JOB02721,Power BI Developer,[],0
JOB02722,HR Analyst,[],0
JOB02723,Software Engineer,[],0
JOB02724,Web Developer,[],0
JOB02725,Database Administrator,[],0
JOB02726,Financial Analyst,[],0
JOB02727,DevOps Engineer,[],0
JOB02728,Python Developer,[],0
JOB02729,Machine Learning Engineer,[],0
JOB02730,Business Analyst,[],0
JOB02731,Web Developer,[],0
JOB02732,Web Developer,[],0
JOB02733,QA Engineer,[],0
JOB02734,Data Scientist,[],0
JOB02735,Business Analyst,[],0
JOB02736,HR Analyst,['HR Analytics'],1
JOB02737,HR Analyst,[],0
JOB02738,Data Scientist,[],0
JOB02739,Data Engineer,[],0
JOB02740,Marketing Analyst,[],0
JOB02741,QA Engineer,[],0
JOB02742,Database Administrator,[],0
JOB02743,Financial Analyst,[],0
JOB02744,Database Administrator,[],0
JOB02745,Full Stack Developer,[],0
JOB02746,Database Administrator,[],0
JOB02747,Python Developer,[],0
JOB02748,Full Stack Developer,[],0
JOB02749,Business Analyst,[],0
JOB02750,Software Engineer,[],0
JOB02751,Data Analyst,[],0
JOB02752,Business Analyst,[],0
JOB02753,Financial Analyst,[],0
JOB02754,SQL Developer,[],0
JOB02755,Business Analyst,[],0
JOB02756,BI Analyst,[],0
JOB02757,QA Engineer,[],0
JOB02758,Python Developer,[],0
JOB02759,Power BI Developer,[],0
JOB02760,Cloud Engineer,[],0
JOB02761,Power BI Developer,[],0
JOB02762,Financial Analyst,[],0
JOB02763,Data Engineer,[],0
JOB02764,Software Engineer,[],0
JOB02765,DevOps Engineer,[],0
JOB02766,Power BI Developer,['Power BI'],1
JOB02767,QA Engineer,[],0
JOB02768,SQL Developer,[],0
JOB02769,Data Scientist,[],0
JOB02770,Database Administrator,[],0
JOB02771,Product Analyst,['Oracle'],1
JOB02772,DevOps Engineer,[],0
JOB02773,SQL Developer,[],0
JOB02774,BI Analyst,[],0
JOB02775,SQL Developer,[],0
JOB02776,Marketing Analyst,['Oracle'],1
JOB02777,Power BI Developer,[],0
JOB02778,QA Engineer,[],0
JOB02779,BI Analyst,[],0
JOB02780,Data Scientist,[],0
JOB02781,DevOps Engineer,[],0
JOB02782,Full Stack Developer,[],0
JOB02783,Database Administrator,[],0
JOB02784,Machine Learning Engineer,[],0
JOB02785,QA Engineer,[],0
JOB02786,Cloud Engineer,[],0
JOB02787,DevOps Engineer,[],0
JOB02788,Web Developer,[],0
JOB02789,Financial Analyst,[],0
JOB02790,BI Analyst,[],0
JOB02791,SQL Developer,[],0
JOB02792,Cloud Engineer,[],0
JOB02793,Python Developer,[],0
JOB02794,Web Developer,[],0
JOB02795,Data Engineer,[],0
JOB02796,Business Analyst,[],0
JOB02797,Database Administrator,[],0
JOB02798,Python Developer,[],0
JOB02799,Machine Learning Engineer,[],0
JOB02800,SQL Developer,[],0
JOB02801,Machine Learning Engineer,[],0
JOB02802,Marketing Analyst,[],0
JOB02803,Web Developer,[],0
JOB02804,Web Developer,[],0
JOB02805,Marketing Analyst,[],0
JOB02806,Web Developer,[],0
JOB02807,Marketing Analyst,[],0
JOB02808,Business Analyst,[],0
JOB02809,SQL Developer,[],0
JOB02810,Power BI Developer,[],0
JOB02811,Financial Analyst,[],0
JOB02812,SQL Developer,[],0
JOB02813,Software Engineer,[],0
JOB02814,Cloud Engineer,[],0
JOB02815,Python Developer,[],0
JOB02816,SQL Developer,[],0
JOB02817,Web Developer,[],0
JOB02818,Financial Analyst,[],0
JOB02819,Web Developer,[],0
JOB02820,Data Scientist,[],0
JOB02821,Marketing Analyst,[],0
JOB02822,Power BI Developer,[],0
JOB02823,Cloud Engineer,[],0
JOB02824,Data Engineer,[],0
JOB02825,Cloud Engineer,[],0
JOB02826,QA Engineer,[],0
JOB02827,Financial Analyst,[],0
JOB02828,Python Developer,[],0
JOB02829,Data Scientist,[],0
JOB02830,Full Stack Developer,[],0
JOB02831,QA Engineer,[],0
JOB02832,Financial Analyst,[],0
JOB02833,Data Analyst,[],0
JOB02834,BI Analyst,[],0
JOB02835,Full Stack Developer,[],0
JOB02836,Marketing Analyst,[],0
JOB02837,Business Analyst,[],0
JOB02838,Financial Analyst,[],0
JOB02839,Data Analyst,[],0
JOB02840,DevOps Engineer,[],0
JOB02841,QA Engineer,[],0
JOB02842,BI Analyst,[],0
JOB02843,Data Engineer,[],0
JOB02844,Business Analyst,[],0
JOB02845,HR Analyst,['HR Analytics'],1
JOB02846,Web Developer,[],0
JOB02847,Data Analyst,[],0
JOB02848,HR Analyst,['HR Analytics'],1
JOB02849,Database Administrator,[],0
JOB02850,BI Analyst,[],0
JOB02851,DevOps Engineer,[],0
JOB02852,Power BI Developer,[],0
JOB02853,Cloud Engineer,[],0
JOB02854,Data Engineer,[],0
JOB02855,Business Analyst,[],0
JOB02856,SQL Developer,[],0
JOB02857,Python Developer,[],0
JOB02858,Machine Learning Engineer,[],0
JOB02859,SQL Developer,[],0
JOB02860,Software Engineer,[],0
JOB02861,DevOps Engineer,[],0
JOB02862,Data Analyst,[],0
JOB02863,HR Analyst,[],0
JOB02864,QA Engineer,[],0
JOB02865,Data Scientist,[],0
JOB02866,Database Administrator,[],0
JOB02867,Business Analyst,[],0
JOB02868,Business Analyst,[],0
JOB02869,Data Engineer,[],0
JOB02870,QA Engineer,[],0
JOB02871,Software Engineer,[],0
JOB02872,Financial Analyst,[],0
JOB02873,Business Analyst,[],0
JOB02874,Business Analyst,[],0
JOB02875,Database Administrator,[],0
JOB02876,Software Engineer,[],0
JOB02877,Software Engineer,[],0
JOB02878,Web Developer,[],0
JOB02879,Data Scientist,[],0
JOB02880,Data Engineer,[],0
JOB02881,Business Analyst,[],0
JOB02882,Web Developer,[],0
JOB02883,SQL Developer,[],0
JOB02884,HR Analyst,[],0
JOB02885,Python Developer,[],0
JOB02886,HR Analyst,['HR Analytics'],1
JOB02887,Financial Analyst,[],0
JOB02888,Cloud Engineer,[],0
JOB02889,Software Engineer,[],0
JOB02890,Database Administrator,[],0
JOB02891,Product Analyst,[],0
JOB02892,Web Developer,[],0
JOB02893,Data Scientist,[],0
JOB02894,Web Developer,[],0
JOB02895,HR Analyst,['HR Analytics'],1
JOB02896,Full Stack Developer,[],0
JOB02897,Python Developer,[],0
JOB02898,Software Engineer,[],0
JOB02899,Python Developer,[],0
JOB02900,Power BI Developer,[],0
JOB02901,SQL Developer,[],0
JOB02902,DevOps Engineer,[],0
JOB02903,Data Analyst,[],0
JOB02904,Marketing Analyst,[],0
JOB02905,Financial Analyst,[],0
JOB02906,Python Developer,[],0
JOB02907,HR Analyst,[],0
JOB02908,Data Analyst,[],0
JOB02909,Data Analyst,[],0
JOB02910,Database Administrator,[],0
JOB02911,Web Developer,[],0
JOB02912,Python Developer,[],0
JOB02913,Power BI Developer,[],0
JOB02914,Machine Learning Engineer,[],0
JOB02915,QA Engineer,[],0
JOB02916,Python Developer,[],0
JOB02917,Marketing Analyst,[],0
JOB02918,Product Analyst,[],0
JOB02919,Marketing Analyst,[],0
JOB02920,DevOps Engineer,[],0
JOB02921,HR Analyst,[],0
JOB02922,Power BI Developer,[],0
JOB02923,Full Stack Developer,[],0
JOB02924,Machine Learning Engineer,[],0
JOB02925,Python Developer,[],0
JOB02926,Product Analyst,[],0
JOB02927,Data Scientist,[],0
JOB02928,QA Engineer,[],0
JOB02929,Business Analyst,[],0
JOB02930,Data Analyst,[],0
JOB02931,SQL Developer,[],0
JOB02932,Database Administrator,[],0
JOB02933,BI Analyst,[],0
JOB02934,Business Analyst,[],0
JOB02935,Data Engineer,[],0
JOB02936,SQL Developer,[],0
JOB02937,Machine Learning Engineer,[],0
JOB02938,Web Developer,[],0
JOB02939,Software Engineer,[],0
JOB02940,Machine Learning Engineer,[],0
JOB02941,HR Analyst,[],0
JOB02942,Power BI Developer,[],0
JOB02943,QA Engineer,[],0
JOB02944,Web Developer,[],0
JOB02945,HR Analyst,[],0
JOB02946,Product Analyst,[],0
JOB02947,Power BI Developer,['Power BI'],1
JOB02948,QA Engineer,[],0
JOB02949,Database Administrator,[],0
JOB02950,HR Analyst,[],0
JOB02951,Financial Analyst,[],0
JOB02952,Data Scientist,[],0
JOB02953,Product Analyst,[],0
JOB02954,Full Stack Developer,[],0
JOB02955,Full Stack Developer,[],0
JOB02956,DevOps Engineer,[],0
JOB02957,Power BI Developer,[],0
JOB02958,Database Administrator,[],0
JOB02959,Python Developer,[],0
JOB02960,Business Analyst,[],0
JOB02961,Cloud Engineer,[],0
JOB02962,Product Analyst,[],0
JOB02963,DevOps Engineer,[],0
JOB02964,Product Analyst,[],0
JOB02965,Data Analyst,[],0
JOB02966,Power BI Developer,[],0
JOB02967,Power BI Developer,[],0
JOB02968,Data Engineer,[],0
JOB02969,Machine Learning Engineer,[],0
JOB02970,SQL Developer,[],0
JOB02971,DevOps Engineer,[],0
JOB02972,Cloud Engineer,[],0
JOB02973,Business Analyst,[],0
JOB02974,Financial Analyst,[],0
JOB02975,Full Stack Developer,[],0
JOB02976,Cloud Engineer,[],0
JOB02977,Database Administrator,[],0
JOB02978,Machine Learning Engineer,[],0
JOB02979,Software Engineer,[],0
JOB02980,Data Analyst,[],0
JOB02981,Financial Analyst,[],0
JOB02982,Data Engineer,[],0
JOB02983,Product Analyst,[],0
JOB02984,QA Engineer,[],0
JOB02985,Machine Learning Engineer,[],0
JOB02986,Business Analyst,[],0
JOB02987,Full Stack Developer,[],0
JOB02988,Web Developer,[],0
JOB02989,Marketing Analyst,[],0
JOB02990,QA Engineer,[],0
JOB02991,Web Developer,[],0
JOB02992,Marketing Analyst,[],0
JOB02993,Data Engineer,[],0
JOB02994,BI Analyst,[],0
JOB02995,Product Analyst,[],0
JOB02996,Machine Learning Engineer,[],0
JOB02997,Database Administrator,[],0
JOB02998,BI Analyst,[],0
JOB02999,Financial Analyst,[],0
JOB03000,QA Engineer,[],0
JOB03001,Power BI Developer,[],0
JOB03002,Machine Learning Engineer,[],0
JOB03003,QA Engineer,[],0
JOB03004,Data Scientist,[],0
JOB03005,DevOps Engineer,[],0
JOB03006,QA Engineer,[],0
JOB03007,QA Engineer,[],0
JOB03008,Python Developer,[],0
JOB03009,Software Engineer,[],0
JOB03010,Data Analyst,[],0
JOB03011,Machine Learning Engineer,[],0
JOB03012,Marketing Analyst,[],0
JOB03013,SQL Developer,[],0
JOB03014,Full Stack Developer,[],0
JOB03015,Data Analyst,[],0
JOB03016,HR Analyst,[],0
JOB03017,Data Engineer,[],0
JOB03018,Marketing Analyst,[],0
JOB03019,Database Administrator,[],0
JOB03020,QA Engineer,[],0
JOB03021,DevOps Engineer,[],0
JOB03022,Business Analyst,[],0
JOB03023,Business Analyst,[],0
JOB03024,SQL Developer,[],0
JOB03025,Power BI Developer,[],0
JOB03026,Marketing Analyst,[],0
JOB03027,Full Stack Developer,[],0
JOB03028,Data Engineer,[],0
JOB03029,Power BI Developer,[],0
JOB03030,Machine Learning Engineer,[],0
JOB03031,Software Engineer,[],0
JOB03032,Data Analyst,[],0
JOB03033,Database Administrator,[],0
JOB03034,Cloud Engineer,[],0
JOB03035,Database Administrator,[],0
JOB03036,Business Analyst,[],0
JOB03037,SQL Developer,[],0
JOB03038,Software Engineer,[],0
JOB03039,HR Analyst,[],0
JOB03040,QA Engineer,[],0
JOB03041,Full Stack Developer,[],0
JOB03042,Cloud Engineer,[],0
JOB03043,Software Engineer,[],0
JOB03044,Product Analyst,[],0
JOB03045,SQL Developer,[],0
JOB03046,SQL Developer,[],0
JOB03047,Web Developer,[],0
JOB03048,Machine Learning Engineer,[],0
JOB03049,BI Analyst,[],0
JOB03050,Power BI Developer,[],0
JOB03051,Python Developer,[],0
JOB03052,HR Analyst,['HR Analytics'],1
JOB03053,Business Analyst,[],0
JOB03054,Python Developer,[],0
JOB03055,Full Stack Developer,[],0
JOB03056,Data Analyst,[],0
JOB03057,Cloud Engineer,[],0
JOB03058,Financial Analyst,[],0
JOB03059,SQL Developer,[],0
JOB03060,DevOps Engineer,[],0
JOB03061,Financial Analyst,[],0
JOB03062,Business Analyst,[],0
JOB03063,Data Engineer,[],0
JOB03064,Data Analyst,[],0
JOB03065,Machine Learning Engineer,[],0
JOB03066,SQL Developer,[],0
JOB03067,Python Developer,[],0
JOB03068,Marketing Analyst,[],0
JOB03069,Python Developer,[],0
JOB03070,Machine Learning Engineer,[],0
JOB03071,HR Analyst,[],0
JOB03072,DevOps Engineer,[],0
JOB03073,Power BI Developer,['Power BI'],1
JOB03074,Data Scientist,[],0
JOB03075,Financial Analyst,[],0
JOB03076,Data Engineer,[],0
JOB03077,Data Scientist,[],0
JOB03078,Cloud Engineer,[],0
JOB03079,Business Analyst,[],0
JOB03080,Python Developer,[],0
JOB03081,Cloud Engineer,[],0
JOB03082,HR Analyst,['HR Analytics'],1
JOB03083,Cloud Engineer,[],0
JOB03084,QA Engineer,[],0
JOB03085,DevOps Engineer,[],0
JOB03086,SQL Developer,[],0
JOB03087,Cloud Engineer,[],0
JOB03088,Database Administrator,[],0
JOB03089,Python Developer,[],0
JOB03090,Database Administrator,[],0
JOB03091,Data Analyst,[],0
JOB03092,HR Analyst,[],0
JOB03093,Machine Learning Engineer,[],0
JOB03094,Power BI Developer,[],0
JOB03095,SQL Developer,[],0
JOB03096,Power BI Developer,['Power BI'],1
JOB03097,Financial Analyst,[],0
JOB03098,Web Developer,[],0
JOB03099,Machine Learning Engineer,[],0
JOB03100,Cloud Engineer,[],0
JOB03101,SQL Developer,[],0
JOB03102,Web Developer,[],0
JOB03103,QA Engineer,[],0
JOB03104,HR Analyst,[],0
JOB03105,Cloud Engineer,[],0
JOB03106,Software Engineer,[],0
JOB03107,Power BI Developer,[],0
JOB03108,Database Administrator,[],0
JOB03109,Python Developer,[],0
JOB03110,Python Developer,[],0
JOB03111,Data Engineer,[],0
JOB03112,DevOps Engineer,[],0
JOB03113,Web Developer,[],0
JOB03114,Software Engineer,[],0
JOB03115,Data Scientist,[],0
JOB03116,Data Scientist,[],0
JOB03117,Data Engineer,[],0
JOB03118,Business Analyst,[],0
JOB03119,DevOps Engineer,[],0
JOB03120,Data Analyst,[],0
JOB03121,Cloud Engineer,[],0
JOB03122,Product Analyst,[],0
JOB03123,Power BI Developer,[],0
JOB03124,BI Analyst,[],0
JOB03125,Data Engineer,[],0
JOB03126,Data Scientist,[],0
JOB03127,Business Analyst,[],0
JOB03128,DevOps Engineer,[],0
JOB03129,Business Analyst,[],0
JOB03130,Machine Learning Engineer,[],0
JOB03131,Python Developer,[],0
JOB03132,DevOps Engineer,[],0
JOB03133,Marketing Analyst,[],0
JOB03134,Web Developer,[],0
JOB03135,Marketing Analyst,[],0
JOB03136,Cloud Engineer,[],0
JOB03137,Python Developer,[],0
JOB03138,Web Developer,[],0
JOB03139,Data Analyst,[],0
JOB03140,SQL Developer,[],0
JOB03141,Data Scientist,[],0
JOB03142,Financial Analyst,[],0
JOB03143,QA Engineer,[],0
JOB03144,Power BI Developer,[],0
JOB03145,Machine Learning Engineer,[],0
JOB03146,BI Analyst,[],0
JOB03147,Web Developer,[],0
JOB03148,Python Developer,[],0
JOB03149,HR Analyst,[],0
JOB03150,Data Engineer,[],0
JOB03151,Software Engineer,[],0
JOB03152,Financial Analyst,[],0
JOB03153,HR Analyst,['HR Analytics'],1
JOB03154,Product Analyst,[],0
JOB03155,Cloud Engineer,[],0
JOB03156,Machine Learning Engineer,[],0
JOB03157,HR Analyst,[],0
JOB03158,Data Scientist,[],0
JOB03159,Data Scientist,[],0
JOB03160,Data Scientist,[],0
JOB03161,Marketing Analyst,[],0
JOB03162,Full Stack Developer,[],0
JOB03163,Marketing Analyst,[],0
JOB03164,Full Stack Developer,[],0
JOB03165,Machine Learning Engineer,[],0
JOB03166,Product Analyst,[],0
JOB03167,Web Developer,[],0
JOB03168,Machine Learning Engineer,[],0
JOB03169,Marketing Analyst,[],0
JOB03170,Product Analyst,[],0
JOB03171,Database Administrator,[],0
JOB03172,Marketing Analyst,[],0
JOB03173,Full Stack Developer,[],0
JOB03174,DevOps Engineer,[],0
JOB03175,Software Engineer,[],0
JOB03176,SQL Developer,[],0
JOB03177,Cloud Engineer,[],0
JOB03178,Financial Analyst,[],0
JOB03179,DevOps Engineer,[],0
JOB03180,Python Developer,[],0
JOB03181,Power BI Developer,[],0
JOB03182,Business Analyst,[],0
JOB03183,Power BI Developer,['Power BI'],1
JOB03184,Product Analyst,[],0
JOB03185,SQL Developer,[],0
JOB03186,Cloud Engineer,[],0
JOB03187,Database Administrator,[],0
JOB03188,Marketing Analyst,[],0
JOB03189,Data Scientist,[],0
JOB03190,SQL Developer,[],0
JOB03191,Financial Analyst,[],0
JOB03192,Web Developer,[],0
JOB03193,Software Engineer,[],0
JOB03194,Python Developer,[],0
JOB03195,Financial Analyst,[],0
JOB03196,Business Analyst,[],0
JOB03197,Cloud Engineer,[],0
JOB03198,Python Developer,[],0
JOB03199,Python Developer,[],0
JOB03200,Machine Learning Engineer,[],0
JOB03201,Data Engineer,[],0
JOB03202,Data Scientist,[],0
JOB03203,Business Analyst,[],0
JOB03204,Python Developer,[],0
JOB03205,Python Developer,[],0
JOB03206,Product Analyst,[],0
JOB03207,Business Analyst,[],0
JOB03208,Full Stack Developer,[],0
JOB03209,Product Analyst,[],0
JOB03210,Business Analyst,[],0
JOB03211,Data Engineer,[],0
JOB03212,BI Analyst,[],0
JOB03213,Data Analyst,[],0
JOB03214,Financial Analyst,[],0
JOB03215,Machine Learning Engineer,[],0
JOB03216,Data Scientist,[],0
JOB03217,Product Analyst,[],0
JOB03218,BI Analyst,[],0
JOB03219,BI Analyst,[],0
JOB03220,Machine Learning Engineer,[],0
JOB03221,Web Developer,[],0
JOB03222,Full Stack Developer,[],0
JOB03223,Power BI Developer,[],0
JOB03224,BI Analyst,[],0
JOB03225,Cloud Engineer,[],0
JOB03226,Full Stack Developer,[],0
JOB03227,Software Engineer,[],0
JOB03228,DevOps Engineer,[],0
JOB03229,Python Developer,[],0
JOB03230,HR Analyst,[],0
JOB03231,HR Analyst,[],0
JOB03232,Power BI Developer,[],0
JOB03233,Cloud Engineer,[],0
JOB03234,Machine Learning Engineer,[],0
JOB03235,Product Analyst,[],0
JOB03236,Machine Learning Engineer,[],0
JOB03237,Machine Learning Engineer,[],0
JOB03238,Business Analyst,[],0
JOB03239,Cloud Engineer,[],0
JOB03240,Data Scientist,[],0
JOB03241,Product Analyst,[],0
JOB03242,Financial Analyst,[],0
JOB03243,SQL Developer,[],0
JOB03244,BI Analyst,[],0
JOB03245,Data Engineer,[],0
JOB03246,Product Analyst,[],0
JOB03247,Software Engineer,[],0
JOB03248,Software Engineer,[],0
JOB03249,BI Analyst,[],0
JOB03250,Python Developer,[],0
JOB03251,BI Analyst,[],0
JOB03252,SQL Developer,[],0
JOB03253,Python Developer,[],0
JOB03254,Full Stack Developer,[],0
JOB03255,HR Analyst,['HR Analytics'],1
JOB03256,Business Analyst,[],0
JOB03257,DevOps Engineer,[],0
JOB03258,QA Engineer,[],0
JOB03259,DevOps Engineer,[],0
JOB03260,Business Analyst,[],0
JOB03261,Database Administrator,[],0
JOB03262,Data Engineer,[],0
JOB03263,QA Engineer,[],0
JOB03264,Data Scientist,[],0
JOB03265,SQL Developer,[],0
JOB03266,DevOps Engineer,[],0
JOB03267,Power BI Developer,['Power BI'],1
JOB03268,HR Analyst,[],0
JOB03269,Business Analyst,[],0
JOB03270,Cloud Engineer,[],0
JOB03271,Marketing Analyst,[],0
JOB03272,Python Developer,[],0
JOB03273,HR Analyst,[],0
JOB03274,Cloud Engineer,[],0
JOB03275,HR Analyst,[],0
JOB03276,Web Developer,[],0
JOB03277,Python Developer,[],0
JOB03278,Data Analyst,[],0
JOB03279,Financial Analyst,[],0
JOB03280,QA Engineer,[],0
JOB03281,Cloud Engineer,[],0
JOB03282,DevOps Engineer,[],0
JOB03283,HR Analyst,['HR Analytics'],1
JOB03284,Data Engineer,[],0
JOB03285,Web Developer,[],0
JOB03286,Marketing Analyst,[],0
JOB03287,HR Analyst,[],0
JOB03288,Database Administrator,[],0
JOB03289,Web Developer,[],0
JOB03290,Web Developer,[],0
JOB03291,Power BI Developer,[],0
JOB03292,Financial Analyst,[],0
JOB03293,Financial Analyst,[],0
JOB03294,Marketing Analyst,[],0
JOB03295,Power BI Developer,[],0
JOB03296,Python Developer,[],0
JOB03297,Database Administrator,[],0
JOB03298,Software Engineer,[],0
JOB03299,Data Scientist,[],0
JOB03300,Power BI Developer,[],0
JOB03301,Financial Analyst,[],0
JOB03302,QA Engineer,[],0
JOB03303,Data Engineer,[],0
JOB03304,Data Analyst,[],0
JOB03305,QA Engineer,[],0
JOB03306,Database Administrator,[],0
JOB03307,BI Analyst,[],0
JOB03308,Data Scientist,[],0
JOB03309,Cloud Engineer,[],0
JOB03310,Web Developer,[],0
JOB03311,Data Engineer,[],0
JOB03312,Web Developer,[],0
JOB03313,Cloud Engineer,[],0
JOB03314,SQL Developer,[],0
JOB03315,Data Engineer,[],0
JOB03316,Marketing Analyst,[],0
JOB03317,Full Stack Developer,[],0
JOB03318,Data Analyst,[],0
JOB03319,HR Analyst,[],0
JOB03320,Full Stack Developer,[],0
JOB03321,Software Engineer,[],0
JOB03322,Full Stack Developer,[],0
JOB03323,Cloud Engineer,[],0
JOB03324,Cloud Engineer,[],0
JOB03325,DevOps Engineer,[],0
JOB03326,Full Stack Developer,[],0
JOB03327,Web Developer,[],0
JOB03328,Web Developer,[],0
JOB03329,Power BI Developer,[],0
JOB03330,Data Engineer,[],0
JOB03331,Data Analyst,[],0
JOB03332,Machine Learning Engineer,[],0
